id,lat,long,State,AUTO_UNIQUE_ID_2015-11-30_prg140230_geo_2450_end,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
2639,40.7175,-73.9849,NY,190,1,15312.598,,AggieReverseGeocoder,,4.01,1003480070,178 DELANCEY ST,New York,NY,10002,3561
2640,40.6808,-73.9795,NY,191,1,18218.8666,,AggieReverseGeocoder,,4.01,3009370018,650 WARREN ST,New York,NY,11217,2017
2641,40.7361,-73.9807,NY,192,1,15187.5972,,AggieReverseGeocoder,,4.01,1009260001,344 2ND AVE,New York,NY,10010,5606
2642,40.6848,-73.9692,NY,193,1,20015.7531,,AggieReverseGeocoder,,4.01,3019580049,434 CLERMONT AVE,New York,NY,11238,1502
2643,40.786,-73.9427,NY,194,1,16468.8554,,AggieReverseGeocoder,,4.01,1016720017,327 E 100TH ST,New York,NY,10029,6605
2644,40.7775,-73.983,NY,195,1,13437.586,,AggieReverseGeocoder,,4.01,1011620029,2039 BROADWAY,New York,NY,10023,3702
2645,40.7713,-73.9801,NY,196,1,12156.3278,,AggieReverseGeocoder,,4.01,1011160029,33 CENTRAL PARK W,New York,NY,10023,6001
2646,40.7041,-74.0102,NY,197,1,953.1311,,AggieReverseGeocoder,,4.01,1000290025,83 PEARL ST,New York,NY,10004,2602
2647,40.7673,-73.9666,NY,198,1,14500.0928,,AggieReverseGeocoder,,4.01,1014010001,641 PARK AVE,New York,NY,10065,6122
2648,40.7587,-73.9707,NY,199,1,14015.7147,,AggieReverseGeocoder,,4.01,1013087501,884 3RD AVE,New York,NY,10022,4700
2649,40.6698,-73.9892,NY,200,1,16265.7291,,AggieReverseGeocoder,,4.01,3010150042,288 10TH ST,New York,NY,11215,3908
2650,40.7567,-73.9865,NY,201,1,15125.0968,,AggieReverseGeocoder,,4.01,1010140033,3 TIMES SQ,New York,NY,10036,6564
2651,40.7613,-73.9759,NY,202,1,14984.4709,,AggieReverseGeocoder,,4.01,1012690020,21 W 53RD ST,New York,NY,10019,5401
2652,40.6955,-73.9484,NY,203,1,20843.8834,,AggieReverseGeocoder,,4.01,3017470053,851 MYRTLE AVE,New York,NY,11206,6501
2653,40.7338,-73.8716,NY,204,1,25093.9106,,AggieReverseGeocoder,,4.01,4028570074,9032 QUEENS BLVD,New York,NY,11373,4941
2654,40.7288,-74.0006,NY,205,1,437.5028,,AggieReverseGeocoder,,4.01,1005260064,170 BLEECKER ST,New York,NY,10012,1445
2655,40.802,-73.9575,NY,206,1,10687.5684,,AggieReverseGeocoder,,4.01,1018470017,305 W 112TH ST,New York,NY,10026,3207
2656,40.7228,-73.9471,NY,207,1,18046.9905,,AggieReverseGeocoder,,4.01,3026830036,4 MCGUINNESS BLVD,New York,NY,11222,4005
2657,40.6894,-73.9422,NY,208,1,21203.2607,,AggieReverseGeocoder,,4.01,3018010008,666 GREENE AVE,New York,NY,11221,1308
2658,40.7284,-73.9954,NY,209,1,15015.7211,,AggieReverseGeocoder,,4.01,1005357501,14 W 4TH ST,New York,NY,10012,1104
2659,40.7028,-73.9942,NY,210,1,16453.2303,,AggieReverseGeocoder,,4.01,3002000006,14 CADMAN PLZ W,New York,NY,11201,1323
2660,40.7442,-73.9919,NY,211,1,14437.5924,,AggieReverseGeocoder,,4.01,1008010036,755 AVENUE OF THE AMERICAS,New York,NY,10010,2004
2661,40.7238,-73.8688,NY,212,1,22062.6412,,AggieReverseGeocoder,,4.01,4029990017,6328 WOODHAVEN BLVD,New York,NY,11374,2830
2662,40.7056,-74.0171,NY,213,1,14140.7155,,AggieReverseGeocoder,,4.01,1000167513,10 WEST ST,New York,NY,10004,1072
2663,40.7947,-73.9364,NY,214,1,17343.861,,AggieReverseGeocoder,,4.01,1016840001,2178 2ND AVE,New York,NY,10029,2906
2664,40.7306,-73.8602,NY,215,1,24047.0289,,AggieReverseGeocoder,,4.01,4020890041,9711 63RD DR,New York,NY,11374,2237
2665,40.7237,-73.991,NY,216,1,14625.0936,,AggieReverseGeocoder,,4.01,1004420001,2 2ND AVE,New York,NY,10003,8602
2666,40.7631,-73.9996,NY,217,1,11859.4509,,AggieReverseGeocoder,,4.01,1010920007,633 W 44TH ST,New York,NY,10036,1914
2667,40.7198,-73.9623,NY,218,1,17062.6092,,AggieReverseGeocoder,,4.01,3023240001,27 N 6TH ST,New York,NY,11211,
2668,40.8062,-73.926,NY,219,1,10656.3182,,AggieReverseGeocoder,,4.01,2022950071,85 WILLIS AVE,New York,NY,10454,4447
2669,40.709,-73.9685,NY,220,1,19562.6252,,AggieReverseGeocoder,,4.01,3021340039,442 KENT AVE,New York,NY,11211,5922
2670,40.74,-73.9241,NY,221,1,19593.8754,,AggieReverseGeocoder,,4.01,4001980001,4750 41ST ST,New York,NY,11104,3648
2671,40.7205,-73.9615,NY,222,1,17796.9889,,AggieReverseGeocoder,,4.01,3023170001,113 KENT AVE,New York,NY,11211,2813
2672,40.824,-73.9467,NY,223,1,10703.1935,,AggieReverseGeocoder,,4.01,1020590044,340 CONVENT AVE,New York,NY,10031,4201
2673,40.7249,-73.9923,NY,224,1,15265.7227,,AggieReverseGeocoder,,4.01,1004570001,3 EXTRA PL,New York,NY,10003,8917
2674,40.8118,-73.9611,NY,225,1,7781.2998,,AggieReverseGeocoder,,4.01,1019760061,3074 BROADWAY,New York,NY,10027,5702
2675,40.722,-73.9508,NY,226,1,18093.8658,,AggieReverseGeocoder,,4.01,3026700001,50 BEDFORD AVE,New York,NY,11222,3906
2676,40.7573,-73.9858,NY,227,1,15421.9737,,AggieReverseGeocoder,,4.01,1009970001,1514 BROADWAY,New York,NY,10036,4002
2677,40.8403,-73.8459,NY,228,1,11687.5748,,AggieReverseGeocoder,,4.01,2039850031,2525 FRISBY AVE,New York,NY,10461,3216
2678,40.7139,-73.9996,NY,229,1,16546.9809,,AggieReverseGeocoder,,4.01,1001610001,196 PARK ROW,New York,NY,10038,1153
2679,40.7458,-73.9763,NY,230,1,14218.841,,AggieReverseGeocoder,,4.01,1009150044,234 E 35TH ST,New York,NY,10016,4242
2680,40.7628,-73.934,NY,231,1,19703.2511,,AggieReverseGeocoder,,4.01,4005230040,3400 21ST ST,New York,NY,11106,4722
2681,40.6778,-73.9697,NY,232,1,19953.2527,,AggieReverseGeocoder,,4.01,3011580037,214 PROSPECT PL,New York,NY,11238,3843
2682,40.7928,-73.9695,NY,233,1,12906.3326,,AggieReverseGeocoder,,4.01,1012250050,142 W 95TH ST,New York,NY,10025,6609
2683,40.7313,-73.8288,NY,234,1,890.6307,,AggieReverseGeocoder,,4.01,4064840002,13840 JEWEL AVE,New York,NY,11367,1933
2684,40.7636,-73.9714,NY,235,1,14578.2183,,AggieReverseGeocoder,,4.01,1013740021,637 MADISON AVE,New York,NY,10022,1003
2685,40.7496,-74.0028,NY,236,1,11765.7003,,AggieReverseGeocoder,,4.01,1006980032,279 10TH AVE,New York,NY,10001,7003
2686,40.7345,-73.9833,NY,237,1,13390.7107,,AggieReverseGeocoder,,4.01,1009230001,302 2ND AVE,New York,NY,10003,2757
2687,40.824,-73.9448,NY,238,1,9953.1887,,AggieReverseGeocoder,,4.01,1020500131,695 SAINT NICHOLAS AVE,New York,NY,10030,1048
2688,40.7631,-73.9134,NY,239,1,18468.8682,,AggieReverseGeocoder,,4.01,4006830028,4116 30TH AVE,New York,NY,11103,2998
2689,40.6972,-73.9046,NY,240,1,22390.7683,,AggieReverseGeocoder,,4.01,4035500018,1618 WEIRFIELD ST,New York,NY,11385,5350
2690,40.6823,-74.0009,NY,241,1,17890.7395,,AggieReverseGeocoder,,4.01,3003490031,129 CARROLL ST,New York,NY,11231,2728
2691,40.7389,-73.9873,NY,242,1,14796.9697,,AggieReverseGeocoder,,4.01,1008760006,257 PARK AVE S,New York,NY,10010,7304
2692,40.6767,-73.8195,NY,243,1,17703.2383,,AggieReverseGeocoder,,4.01,4116620014,11508 LEFFERTS BLVD,New York,NY,11420,2418
2693,40.7546,-73.917,NY,244,1,20281.3798,,AggieReverseGeocoder,,4.01,4007050020,3405 45TH ST,New York,NY,11101,1003
2694,40.7371,-73.9865,NY,245,1,14796.9697,,AggieReverseGeocoder,,4.01,1008750026,80 IRVING PL,New York,NY,10003,2201
2695,40.7034,-73.9425,NY,246,1,20312.63,,AggieReverseGeocoder,,4.01,3031060004,70 GRAHAM AVE,New York,NY,11206,4017
2696,40.6903,-73.9921,NY,247,1,16812.6076,,AggieReverseGeocoder,,4.01,3002760043,112 COURT ST,New York,NY,11201,5607
2697,40.7568,-73.8941,NY,248,1,22328.2679,,AggieReverseGeocoder,,4.01,4011690001,7302 32ND AVE,New York,NY,11370,1841
2698,40.7614,-73.9783,NY,249,1,14968.8458,,AggieReverseGeocoder,,4.01,1012680001,60 W 53RD ST,New York,NY,10019,6106
2699,40.7518,-73.9758,NY,250,1,15250.0976,,AggieReverseGeocoder,,4.01,1012970023,395 LEXINGTON AVE,New York,NY,10017,5500
2700,40.6851,-73.9692,NY,251,1,19515.7499,,AggieReverseGeocoder,,4.01,3019590014,415 CLERMONT AVE,New York,NY,11238,1517
2701,40.7388,-73.9771,NY,252,1,14984.4709,,AggieReverseGeocoder,,4.01,1009320017,327 E 26TH ST,New York,NY,10010,1902
2702,40.7117,-74.0104,NY,253,1,16171.9785,,AggieReverseGeocoder,,4.01,1000870001,209 BROADWAY,New York,NY,10007,2977
2703,40.7562,-73.998,NY,254,1,13093.8338,,AggieReverseGeocoder,,4.01,1007340001,466 10TH AVE,New York,NY,10018,1112
2704,40.7631,-73.9625,NY,255,1,16359.4797,,AggieReverseGeocoder,,4.01,1014380001,1202 2ND AVE,New York,NY,10065,7403
2705,40.7684,-73.987,NY,256,1,13078.2087,,AggieReverseGeocoder,,4.01,1010660012,423 W 56TH ST,New York,NY,10019,3601
2706,40.8469,-73.9206,NY,257,1,7937.5508,,AggieReverseGeocoder,,4.01,2028760060,141 FEATHERBED LN,New York,NY,10452,1601
2707,40.7436,-73.9906,NY,258,1,13937.5892,,AggieReverseGeocoder,,4.01,1008260061,32 W 25TH ST,New York,NY,10010,2703
2708,40.694,-73.9926,NY,259,1,16000.1024,,AggieReverseGeocoder,,4.01,3002490043,166 MONTAGUE ST,New York,NY,11201,3551
2709,40.7878,-73.9712,NY,260,1,13656.3374,,AggieReverseGeocoder,,4.01,1012020001,69 W 88TH ST,New York,NY,10024,2501
2710,40.7177,-73.9858,NY,261,1,14359.4669,,AggieReverseGeocoder,,4.01,1003460040,135 DELANCEY ST,New York,NY,10002,3348
2711,40.7674,-73.9563,NY,262,1,16703.2319,,AggieReverseGeocoder,,4.01,1014660101,405 E 71ST ST,New York,NY,10021,4801
2712,40.6962,-73.9419,NY,263,1,20890.7587,,AggieReverseGeocoder,,4.01,3017570025,988 MYRTLE AVE,New York,NY,11206,6603
2713,40.7371,-73.9903,NY,264,1,14750.0944,,AggieReverseGeocoder,,4.01,1008460026,860 BROADWAY,New York,NY,10003,1228
2714,40.7484,-73.9389,NY,265,1,17984.4901,,AggieReverseGeocoder,,4.01,4004200001,2810 QUEENS PLZ S,New York,NY,11101,4103
2715,40.7448,-73.9343,NY,266,1,19375.124,,AggieReverseGeocoder,,4.01,4002790001,3128 THOMSON AVE,New York,NY,11101,3007
2716,40.7415,-73.9854,NY,267,1,13031.3334,,AggieReverseGeocoder,,4.01,1008810001,351 PARK AVE S,New York,NY,10010,1706
2717,40.746,-73.9134,NY,268,1,22828.2711,,AggieReverseGeocoder,,4.01,4001310017,5002 SKILLMAN AVE,New York,NY,11377,4156
2718,40.7244,-73.9935,NY,269,1,13312.5852,,AggieReverseGeocoder,,4.01,1005070022,73 E HOUSTON ST,New York,NY,10012,2805
2719,40.6163,-73.9931,NY,270,1,15500.0992,,AggieReverseGeocoder,,4.01,3061600049,6924 18TH AVE,New York,NY,11204,5048
2720,40.7271,-73.9916,NY,271,1,15109.4717,,AggieReverseGeocoder,,4.01,1005310037,358 BOWERY,New York,NY,10012,1113
2721,40.6483,-73.9281,NY,272,1,18125.116,,AggieReverseGeocoder,,4.01,3047360009,5122 TILDEN AVE,New York,NY,11203,4511
2722,40.7679,-73.9604,NY,273,1,16250.104,,AggieReverseGeocoder,,4.01,1014240034,220 E 70TH ST,New York,NY,10021,5476
2723,40.7218,-73.8408,NY,274,1,20734.5077,,AggieReverseGeocoder,,4.01,4022340001,11015 71ST RD,New York,NY,11375,4951
2724,40.6008,-73.9381,NY,275,1,14875.0952,,AggieReverseGeocoder,,4.01,3073660006,2102 FORD ST,New York,NY,11229,5129
2725,40.7557,-73.9872,NY,276,1,13984.4645,,AggieReverseGeocoder,,4.01,1010130029,582 7TH AVE,New York,NY,10036,7314
2726,40.683,-73.92,NY,277,1,21234.5109,,AggieReverseGeocoder,,4.01,3015010073,155 HOWARD AVE,New York,NY,11233,1341
2727,40.8033,-73.9648,NY,278,1,10859.4445,,AggieReverseGeocoder,,4.01,1018817501,504 W 110TH ST,New York,NY,10025,2077
2728,40.7448,-73.9759,NY,279,1,13421.9609,,AggieReverseGeocoder,,4.01,1009140035,621 2ND AVE,New York,NY,10016,4858
2729,40.7384,-74.0022,NY,280,1,13750.088,,AggieReverseGeocoder,,4.01,1006170036,234 W 13TH ST,New York,NY,10011,7768
2730,40.7203,-74.0063,NY,281,1,14562.5932,,AggieReverseGeocoder,,4.01,1001900038,10 BEACH ST,New York,NY,10013,2425
2731,40.8695,-73.8282,NY,282,1,8453.1791,,AggieReverseGeocoder,,4.01,2051410100,2051 BARTOW AVE,New York,NY,10475,4613
2732,40.7177,-73.8171,NY,283,1,17937.6148,,AggieReverseGeocoder,,4.01,4066720001,14417 UNION TPKE,New York,NY,11367,3714
2733,40.7633,-73.9748,NY,284,1,14484.4677,,AggieReverseGeocoder,,4.01,1012720045,6 W 57TH ST,New York,NY,10019,3901
2734,40.7653,-73.9821,NY,285,1,13828.2135,,AggieReverseGeocoder,,4.01,1010277504,230 W 56TH ST,New York,NY,10019,4306
2735,40.7756,-73.9463,NY,286,1,15156.347,,AggieReverseGeocoder,,4.01,1015830009,517 E 86TH ST,New York,NY,10028,7555
2736,40.7988,-73.9669,NY,287,1,12453.2047,,AggieReverseGeocoder,,4.01,1018750036,892 AMSTERDAM AVE,New York,NY,10025,4452
2737,40.7573,-73.814,NY,288,1,18156.3662,,AggieReverseGeocoder,,4.01,4054050015,14752 DELAWARE AVE,New York,NY,11355,1704
2738,40.6947,-73.802,NY,289,1,16578.2311,,AggieReverseGeocoder,,4.01,4100600025,14711 SOUTH RD,New York,NY,11435,5107
2739,40.7428,-73.8992,NY,290,1,22109.5165,,AggieReverseGeocoder,,4.01,4013430035,4221 65TH PL,New York,NY,11377,5054
2740,40.7476,-73.9767,NY,291,1,14781.3446,,AggieReverseGeocoder,,4.01,1009180001,561 3RD AVE,New York,NY,10016,3109
2741,40.7545,-73.8956,NY,292,1,21140.7603,,AggieReverseGeocoder,,4.01,4011660037,7009 NORTHERN BLVD,New York,NY,11372,1044
2742,40.6098,-73.9225,NY,293,1,15812.6012,,AggieReverseGeocoder,,4.01,3085590042,2484 FLATBUSH AVE,New York,NY,11234,5128
2743,40.6692,-73.9863,NY,294,1,18343.8674,,AggieReverseGeocoder,,4.01,3010040045,442 5TH AVE,New York,NY,11215,4013
2744,40.7598,-73.9879,NY,295,1,14343.8418,,AggieReverseGeocoder,,4.01,1010370030,733 8TH AVE,New York,NY,10036,7004
2745,40.6935,-73.9459,NY,296,1,21609.5133,,AggieReverseGeocoder,,4.01,3017680001,169 TOMPKINS AVE,New York,NY,11206,6809
2746,40.7793,-73.9811,NY,297,1,11718.825,,AggieReverseGeocoder,,4.01,1011450001,175 W 73RD ST,New York,NY,10023,2906
2747,40.7603,-73.9696,NY,298,1,15578.2247,,AggieReverseGeocoder,,4.01,1013110014,678 LEXINGTON AVE,New York,NY,10022,2608
2748,40.7217,-73.871,NY,299,1,21547.0129,,AggieReverseGeocoder,,4.01,4029960051,6355 83RD PL,New York,NY,11379,1949
2749,40.7512,-73.8903,NY,300,1,22000.1408,,AggieReverseGeocoder,,4.01,4012620034,7505 35TH AVE,New York,NY,11372,8120
2750,40.6767,-73.9747,NY,301,1,18781.3702,,AggieReverseGeocoder,,4.01,3009480036,184 SAINT JOHNS PL,New York,NY,11217,3402
2751,40.785,-73.941,NY,302,1,16046.9777,,AggieReverseGeocoder,,4.01,1016930001,410 E 100TH ST,New York,NY,10029,6604
2752,40.7536,-73.9694,NY,303,1,14843.845,,AggieReverseGeocoder,,4.01,1013400001,884 2ND AVE,New York,NY,10017,2111
2753,40.6082,-74.1321,NY,304,1,6515.6667,,AggieReverseGeocoder,,4.01,5007270010,BRADLEY AVENUE,New York,,10314,
2754,40.6832,-73.9539,NY,305,1,20437.6308,,AggieReverseGeocoder,,4.01,3019960031,1194 BEDFORD AVE,New York,NY,11216,1618
2755,40.7558,-73.9249,NY,306,1,17953.2399,,AggieReverseGeocoder,,4.01,4006390016,3502 36TH ST,New York,NY,11106,1337
2756,40.7414,-73.9285,NY,307,1,20656.3822,,AggieReverseGeocoder,,4.01,4002280019,4729 37TH ST,New York,NY,11101,1830
2757,40.6909,-73.9425,NY,308,1,20531.3814,,AggieReverseGeocoder,,4.01,3017860039,388 THROOP AVE,New York,NY,11221,1418
2758,40.7777,-73.986,NY,309,1,11656.3246,,AggieReverseGeocoder,,4.01,1011587502,180 W END AVE,New York,NY,10023,4902
2759,40.8028,-73.9449,NY,310,1,12343.829,,AggieReverseGeocoder,,4.01,1017180037,2 W 120TH ST,New York,NY,10027,6302
2760,40.7571,-73.966,NY,311,1,15265.7227,,AggieReverseGeocoder,,4.01,1013470007,315 E 54TH ST,New York,NY,10022,4929
2761,40.7718,-73.9675,NY,312,1,15531.3494,,AggieReverseGeocoder,,4.01,1013860006,3 E 71ST ST,New York,NY,10021,4154
2762,40.7497,-73.9934,NY,313,1,13328.2103,,AggieReverseGeocoder,,4.01,1007810001,4 PENN PLZ,New York,NY,10121,0004
2763,40.7099,-73.7889,NY,314,1,17046.9841,,AggieReverseGeocoder,,4.01,4098290009,17203 89TH AVE,New York,NY,11432,4633
2764,40.758,-73.9734,NY,315,1,16359.4797,,AggieReverseGeocoder,,4.01,1012870033,350 PARK AVE,New York,NY,10022,6022
2765,40.6787,-73.9181,NY,316,1,21265.7611,,AggieReverseGeocoder,,4.01,3015310059,3 HULL ST,New York,NY,11233,2605
2766,40.8589,-73.869,NY,317,1,9546.9361,,AggieReverseGeocoder,,4.01,2043410001,665 THWAITES PL,New York,NY,10467,7947
2767,40.7244,-73.9755,NY,318,1,16359.4797,,AggieReverseGeocoder,,4.01,1003620010,132 AVENUE D,New York,NY,10009,5543
2768,40.7077,-73.8947,NY,319,1,21625.1384,,AggieReverseGeocoder,,4.01,4036190054,6414 MADISON ST,New York,NY,11385,4604
2769,40.7279,-73.9931,NY,320,1,14828.2199,,AggieReverseGeocoder,,4.01,1005450053,392 LAFAYETTE ST,New York,NY,10003,6923
2770,40.7428,-73.8841,NY,321,1,20797.0081,,AggieReverseGeocoder,,4.01,4015277501,4215 81ST ST,New York,NY,11373,3167
2771,40.7438,-73.9243,NY,322,1,19593.8754,,AggieReverseGeocoder,,4.01,4001940023,4508 40TH ST,New York,NY,11104,3970
2772,40.6858,-73.8668,NY,323,1,20531.3814,,AggieReverseGeocoder,,4.01,3041360045,216 ELDERT ST,New York,NY,11207,1206
2773,40.7436,-73.9997,NY,324,1,13843.8386,,AggieReverseGeocoder,,4.01,1007700003,202 8TH AVE,New York,NY,10011,1624
2774,40.8722,-73.8469,NY,325,1,8296.9281,,AggieReverseGeocoder,,4.01,2047590017,1384 BURKE AVE,New York,NY,10469,3009
2775,40.6836,-74.0067,NY,326,1,17640.7379,,AggieReverseGeocoder,,4.01,3005150061,118 CONOVER ST,New York,NY,11231,
2776,40.7248,-73.8502,NY,327,1,20797.0081,,AggieReverseGeocoder,,4.01,4031730046,10310 QUEENS BLVD,New York,NY,11375,3160
2777,40.7189,-73.9565,NY,328,1,19109.4973,,AggieReverseGeocoder,,4.01,3023120010,147 BEDFORD AVE,New York,NY,11211,2037
2778,40.6828,-74.0038,NY,329,1,15609.4749,,AggieReverseGeocoder,,4.01,3003527501,34 CARROLL ST,New York,NY,11231,1302
2779,40.648,-73.9695,NY,330,1,16031.3526,,AggieReverseGeocoder,,4.01,3050710021,34 STRATFORD RD,New York,NY,11218,2721
2780,40.8015,-73.9526,NY,331,1,14953.2207,,AggieReverseGeocoder,,4.01,1018230058,124 W 114TH ST,New York,NY,10026,2912
2781,40.6651,-73.9445,NY,332,1,19468.8746,,AggieReverseGeocoder,,4.01,3012990063,609 MONTGOMERY ST,New York,NY,11225,3129
2782,40.7489,-74.005,NY,333,1,12671.9561,,AggieReverseGeocoder,,4.01,1006950015,527 W 23RD ST,New York,NY,10011,1145
2783,40.7555,-73.9681,NY,334,1,15546.9745,,AggieReverseGeocoder,,4.01,1013240029,961 2ND AVE,New York,NY,10022,7744
2784,40.7829,-73.948,NY,335,1,15375.0984,,AggieReverseGeocoder,,4.01,1015560049,1814 2ND AVE,New York,NY,10128,5601
2785,40.8064,-73.9423,NY,336,1,10375.0664,,AggieReverseGeocoder,,4.01,1017490104,1 E 124TH ST,New York,NY,10035,2716
2786,40.7495,-73.9754,NY,337,1,16343.8546,,AggieReverseGeocoder,,4.01,1008950045,600 3RD AVE,New York,NY,10016,1901
2787,40.7366,-73.9746,NY,338,1,14578.2183,,AggieReverseGeocoder,,4.01,1009910059,2450 FDR DR,New York,NY,10010,4000
2788,40.682,-73.9071,NY,339,1,22812.646,,AggieReverseGeocoder,,4.01,3034660020,24 FURMAN AVE,New York,NY,11207,1745
2789,40.7569,-73.9671,NY,340,1,15265.7227,,AggieReverseGeocoder,,4.01,1013270021,1003 2ND AVE,New York,NY,10022,4864
2790,40.7617,-73.9866,NY,341,1,14562.5932,,AggieReverseGeocoder,,4.01,1010400029,815 8TH AVE,New York,NY,10019,7415
2791,40.7271,-73.9766,NY,342,1,15265.7227,,AggieReverseGeocoder,,4.01,1003820001,188 AVENUE C,New York,NY,10009,4235
2792,40.7063,-74.0179,NY,343,1,14031.3398,,AggieReverseGeocoder,,4.01,1000160015,50 BATTERY PL,New York,NY,10280,1517
2793,40.6905,-73.9733,NY,344,1,19875.1272,,AggieReverseGeocoder,,4.01,3020880001,100 WASHINGTON PARK,New York,NY,11205,3205
2794,40.7634,-73.9828,NY,345,1,14640.7187,,AggieReverseGeocoder,,4.01,1010250019,1691 BROADWAY,New York,NY,10019,5903
2795,40.7057,-74.0172,NY,346,1,1046.8817,,AggieReverseGeocoder,,4.01,1000167513,10 WEST ST,New York,NY,10004,1072
2796,40.762,-73.9789,NY,347,1,14031.3398,,AggieReverseGeocoder,,4.01,1012690001,1330 AVENUE OF THE AMERICAS,New York,NY,10019,5400
2797,40.7662,-73.9674,NY,348,1,15234.4725,,AggieReverseGeocoder,,4.01,1013990001,601 PARK AVE,New York,NY,10065,7014
2798,40.6993,-73.93,NY,349,1,24062.654,,AggieReverseGeocoder,,4.01,3031840015,106 TROUTMAN ST,New York,NY,11206,6144
2799,40.7103,-73.7916,NY,350,1,17343.861,,AggieReverseGeocoder,,4.01,4098230018,16920 88TH AVE,New York,NY,11432,4433
2800,40.7471,-73.9551,NY,351,1,17703.2383,,AggieReverseGeocoder,,4.01,4000210001,4600 5TH ST,New York,NY,11101,5313
2801,40.7957,-73.9466,NY,352,1,15156.347,,AggieReverseGeocoder,,4.01,1016150023,1641 MADISON AVE,New York,NY,10029,3528
2802,40.768,-73.9958,NY,353,1,13593.837,,AggieReverseGeocoder,,4.01,1010980036,711 11TH AVE,New York,NY,10019,5052
2803,40.7421,-73.991,NY,354,1,13859.4637,,AggieReverseGeocoder,,4.01,1008240028,9 W 22ND ST,New York,NY,10010,5101
2804,40.7504,-73.9893,NY,355,1,14078.2151,,AggieReverseGeocoder,,4.01,1008090064,134 W 34TH ST,New York,NY,10001,2102
2805,40.7153,-73.9604,NY,356,1,19109.4973,,AggieReverseGeocoder,,4.01,3023660004,257 BEDFORD AVE,New York,NY,11211,4010
2806,40.7359,-73.9853,NY,357,1,14140.7155,,AggieReverseGeocoder,,4.01,1008747501,157 E 18TH ST,New York,NY,10003,2409
2807,40.7909,-73.9689,NY,358,1,13968.8394,,AggieReverseGeocoder,,4.01,1012070001,689 COLUMBUS AVE,New York,NY,10025,7046
2808,40.8714,-73.9139,NY,359,1,8906.307,,AggieReverseGeocoder,,4.01,1022140001,5094 BROADWAY,New York,NY,10034,1138
2809,40.7188,-73.9524,NY,360,1,17593.8626,,AggieReverseGeocoder,,4.01,3026960001,431 DRIGGS AVE,New York,NY,11211,
2810,40.7258,-73.9426,NY,361,1,19593.8754,,AggieReverseGeocoder,,4.01,3026570042,239 NASSAU AVE,New York,NY,11222,3658
2811,40.747,-73.9772,NY,362,1,14234.4661,,AggieReverseGeocoder,,4.01,1008910046,538 3RD AVE,New York,NY,10016,4169
2812,40.7859,-73.9551,NY,363,1,16125.1032,,AggieReverseGeocoder,,4.01,1015057502,1327 MADISON AVE,New York,NY,10128,1304
2813,40.7753,-73.9095,NY,364,1,18828.2455,,AggieReverseGeocoder,,4.01,4008307501,2105 33RD ST,New York,NY,11105,2349
2814,40.6529,-73.7874,NY,365,1,546.8785,,AggieReverseGeocoder,,4.01,4142600001,15468 BROOKVILLE BLVD,New York,NY,11422,3125
2815,40.7955,-73.9759,NY,366,1,13390.7107,,AggieReverseGeocoder,,4.01,1012530048,227 RIVERSIDE DR,New York,NY,10025,6800
2816,40.8436,-73.9141,NY,367,1,10109.4397,,AggieReverseGeocoder,,4.01,2028450027,1560 TOWNSEND AVE,New York,NY,10452,6021
2817,40.6867,-73.9822,NY,368,1,17687.6132,,AggieReverseGeocoder,,4.01,3001790001,454 STATE ST,New York,NY,11217,1803
2818,40.6668,-73.8451,NY,369,1,21765.7643,,AggieReverseGeocoder,,4.01,4114340025,8935 155TH AVE,New York,NY,11414,1525
2819,40.671,-73.955,NY,370,1,18375.1176,,AggieReverseGeocoder,,4.01,3012520087,1528 BEDFORD AVE,New York,NY,11216,4159
2820,40.6804,-73.9496,NY,371,1,21140.7603,,AggieReverseGeocoder,,4.01,3018600053,1276 FULTON ST,New York,NY,11216,2003
2821,40.7428,-73.9966,NY,372,1,13359.4605,,AggieReverseGeocoder,,4.01,1007700043,184 7TH AVE,New York,NY,10011,1809
2822,40.7441,-73.782,NY,373,1,13828.2135,,AggieReverseGeocoder,,4.01,4057010007,19506 58TH AVE,New York,NY,11365,2304
2823,40.721,-73.987,NY,374,1,14453.2175,,AggieReverseGeocoder,,4.01,1004120073,118 STANTON ST,New York,NY,10002,1506
2824,40.6477,-73.9728,NY,375,1,16562.606,,AggieReverseGeocoder,,4.01,3053310001,802 CATON AVE,New York,NY,11218,2604
2825,40.7482,-73.8926,NY,376,1,21843.8898,,AggieReverseGeocoder,,4.01,4012840025,3719 73RD ST,New York,NY,11372,6220
2826,40.6482,-73.9764,NY,377,1,15250.0976,,AggieReverseGeocoder,,4.01,3053190046,181 E 5TH ST,New York,NY,11218,1701
